Timestamp,Region,Country,Symbol,Name,Price,Currency,Volume (M),Market Cap (M),Sector
1731112393.5136309,Middle East / Africa,Kuwait,SRE,SALHIA REAL ESTATE,430.0,KWF,0.574375,247.726,Finance
1731112393.5136309,Middle East / Africa,Kuwait,ASIYA,ASIYA CAPITAL INVESTMENTS CO,42.0,KWF,5.659,34.29,Finance
1731112393.5136309,Middle East / Africa,Kuwait,SOOR,SOOR FUEL MARKETING,270.0,KWF,0.769711,109.24,Utilities
1731112393.5136309,Middle East / Africa,Kuwait,KRE,KUWAIT REAL ESTATE CO KSC,239.0,KWF,0.854839,274.004,Finance
1731112393.5136309,Middle East / Africa,Kuwait,KCEM,KUWAIT CEMENT K.P.S.C.,196.0,KWF,1.001,139.743,Non-energy minerals
1731112393.5136309,Middle East / Africa,Kuwait,WARBACAP,WARBA CAPITAL HOLDING CO,178.0,KWF,1.076,5.34,Non-energy minerals
1731112393.5136309,Middle East / Africa,Kuwait,EQUIPMENT,EQUIPMENT HOLDING,72.2,KWF,2.438,5.776,Finance
1731112393.5136309,Middle East / Africa,Kuwait,BAYANINV,BAYAN INVESTMENT HOLDING CO,61.4,KWF,2.836,12.2,Finance
1731112393.5136309,Middle East / Africa,Kuwait,SENERGY,SENERGY HOLDING CO,49.5,KWF,3.246,9.886,Industrial services
1731112393.5136309,Middle East / Africa,Kuwait,ERESCO,AL ENMAA REAL ESTATE,60.8,KWF,2.477,27.393,Finance
1731112393.5136309,Middle East / Africa,Kuwait,KFIC,KFIC INVEST K.S.C.P,74.1,KWF,1.953,23.941,Finance
1731112393.5136309,Middle East / Africa,Kuwait,STC,KUWAIT TELECOMMUNICATIONS,549.0,KWF,0.258643,548.305,Communications
1731112393.5136309,Middle East / Africa,Kuwait,OOREDOO,NATIONAL MOBILE TELECOMMUNICATIONS,1070.0,KWF,0.131776,536.243,Communications
1731112393.5136309,Middle East / Africa,Kuwait,MUNSHAAT,MUNSHAAT REAL ESTATE PROJECTS,132.0,KWF,1.02,42.504,Finance
1731112393.5136309,Middle East / Africa,Kuwait,KPPC,PRIVATIZATION HOLDING,45.0,KWF,2.356,27.45,Commercial services
1731112393.5136309,Middle East / Africa,Kuwait,SECH,THE SECURITIES HOUSE K.S.C,65.5,KWF,1.594,26.52,Finance
1731112393.5136309,Middle East / Africa,Kuwait,ALAFCO,ALAFCO AVIATION LEASE AND FINANCE CO KSCP,514.0,KWF,0.195212,489.376,Finance
1731112393.5136309,Middle East / Africa,Kuwait,ALEID,AL EID FOOD,234.0,KWF,0.414662,70.976,Consumer non-durables
1731112393.5136309,Middle East / Africa,Kuwait,ABK,AL AHLI BANK OF KUWAIT,278.0,KWF,0.299298,689.214,Finance
1731112393.5136309,Middle East / Africa,Kuwait,AZNOULA,SHAMAL AZ-ZOUR AL-OULA POWER AND WATER CO K.S.C.P,151.0,KWF,0.52598,166.1,Utilities
1731112393.5136309,Middle East / Africa,Kuwait,ENERGYH,THE ENERGY HOUSE HOLDING,113.0,KWF,0.60131,5.123,Industrial services
1731112393.5136309,Middle East / Africa,Kuwait,ALOLA,FIRST INVESTMENT,42.5,KWF,1.453,18.954,Finance
1731112393.5136309,Middle East / Africa,Kuwait,ALIMTIAZ,AL IMTIAZ INVESTMENT GROUP,49.5,KWF,1.225,51.351,Finance
1731112393.5136309,Middle East / Africa,Kuwait,AINS,AL AHLEIA INSURANCE CO S.A.K.P.,748.0,KWF,0.076736,161.954,Finance
1731112393.5136309,Middle East / Africa,Kuwait,FUTUREKID,FUTURE KID ENTERTAINMENT AND REAL ESTATE,114.0,KWF,0.480311,12.502,Consumer services
1731112393.5136309,Middle East / Africa,Kuwait,ABAR,"BURGAN COMPANY FOR WELL DRILLING, TRADING AND MAINTENANCE",156.0,KWF,0.31524,39.674,Industrial services
1731112393.5136309,Middle East / Africa,Kuwait,COAST,COAST INVESTMENT AND DEVELOPMENT,68.0,KWF,0.718682,31.622,Finance
1731112393.5136309,Middle East / Africa,Kuwait,CGC,COMBINED GROUP CONTRACTING KSCP,644.0,KWF,0.070779,110.176,Industrial services
1731112393.5136309,Middle East / Africa,Kuwait,JIYAD,JIYAD HOLDING CO,17.0,KWF,2.317,5.95,Miscellaneous
1731112393.5136309,Middle East / Africa,Kuwait,TIJARA,TIJARA AND REAL ESTATE INVESTMENT,67.7,KWF,0.530528,25.049,Finance
1731112393.5136309,Middle East / Africa,Kuwait,ASC,AUTOMATED SYSTEMS CO KPSC,147.0,KWF,0.229085,14.7,Technology services
1731112393.5136309,Middle East / Africa,Kuwait,KGL,KUWAIT AND GULF LINK TRANSPORT,47.0,KWF,0.712409,12.949,Transportation
1731112393.5136309,Middle East / Africa,Kuwait,ALMANAR,AL-MANAR FINANCING AND LEASING CO KSCP,62.7,KWF,0.427629,16.537,Finance
1731112393.5136309,Middle East / Africa,Kuwait,NOOR,NOOR FINANCIAL INVESTMENT CO,253.0,KWF,0.105947,129.2,Finance
1731112393.5136309,Middle East / Africa,Kuwait,MARKAZ,KUWAIT FINANCIAL CENTRE,136.0,KWF,0.19007,68.305,Finance
1731112393.5136309,Middle East / Africa,Kuwait,PAPCO,PALMS AGRO PRODUCTION,295.0,KWF,0.08206,15.433,Commercial services
1731112393.5136309,Middle East / Africa,Kuwait,MASAKEN,AL MASAKEN INTERNATIONAL REAL ESTATE DEVELOPMENT,36.3,KWF,0.637972,3.57,Finance
1731112393.5136309,Middle East / Africa,Kuwait,OSOS,OSOS HOLDING GROUP CO,101.0,KWF,0.211,11.47,Finance
1731112393.5136309,Middle East / Africa,Kuwait,MRC,METAL AND RECYCLING CO KSC,71.6,KWF,0.28314,6.451,Retail trade
1731112393.5136309,Middle East / Africa,Kuwait,KFOUC,KUWAIT FOUNDRY,629.0,KWF,0.031053,40.885,Non-energy minerals
1731112393.5136309,Middle East / Africa,Kuwait,ALAQARIA,KUWAIT REAL ESTATE HOLDING,34.0,KWF,0.567889,6.396,Finance
1731112393.5136309,Middle East / Africa,Kuwait,MUNTAZAHAT,KUWAIT RESORTS,88.2,KWF,0.210743,18.714,Consumer services
1731112393.5136309,Middle East / Africa,Kuwait,MUBARRAD,MUBARRAD TRANSPORT,92.8,KWF,0.192556,15.95,Finance
1731112393.5136309,Middle East / Africa,Kuwait,KMEFIC,KUWAIT AND MIDDLE EAST FINANCIAL INVESTMENT,101.0,KWF,0.150622,22.22,Finance
1731112393.5136309,Middle East / Africa,Kuwait,NAPESCO,NATIONAL PETROLEUM SERVICES,838.0,KWF,0.015992,81.286,Energy minerals
1731112393.5136309,Middle East / Africa,Kuwait,WETHAQ,WETHAQ TAKAFUL INSURANCE,40.6,KWF,0.323825,4.458,Finance
1731112393.5136309,Middle East / Africa,Kuwait,EKTTITAB,EKTTITAB HOLDING,15.4,KWF,0.763003,4.907,Finance
1731112393.5136309,Middle East / Africa,Kuwait,KINS,KUWAIT INSURANCE CO S.A.K,558.0,KWF,0.020179,103.118,Finance
1731112393.5136309,Middle East / Africa,Kuwait,DALQAN,DALQAN REAL ESTATE CO K.S.C,155.0,KWF,0.072023,9.57,Finance
1731112393.5136309,Middle East / Africa,Kuwait,KCPC,THE KUWAIT COMPANY FOR PROCESS PLANT CONSTRUCTION AND CONTRACTING KSC,319.0,KWF,0.030508,40.624,Industrial services
1731112393.5136309,Middle East / Africa,Kuwait,IPG,INDEPENDENT PETROLEUM GROUP KSCP,460.0,KWF,0.020894,83.162,Distribution services
1731112393.5136309,Middle East / Africa,Qatar,QNBK,QATAR NATIONAL BANK QPSC,17.29,QAR,2.226,159698.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QAMC,QATAR ALUMINIUM MANUFACTURING QPSC,1.274,QAR,21.095,7143.0,Non-energy minerals
1731112393.5136309,Middle East / Africa,Qatar,MARK,MASRAF AL RAYAN QPSC,2.361,QAR,7.688,22134.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QIBK,QATAR ISLAMIC BANK QPSC,20.78,QAR,0.85715,49314.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,GISS,GULF INTERNATIONAL SERVICES QPSC,3.127,QAR,5.605,5789.0,Energy minerals
1731112393.5136309,Middle East / Africa,Qatar,IQCD,INDUSTRIES QATAR QPSC,13.48,QAR,1.242,81252.0,Non-energy minerals
1731112393.5136309,Middle East / Africa,Qatar,ERES,EZDAN HOLDING GROUP QPSC,1.22,QAR,13.383,31777.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,AKHI,AL KHALEEJ TAKAFUL INSURANCE QPSC,2.29,QAR,6.486,590.971,Finance
1731112393.5136309,Middle East / Africa,Qatar,IGRD,ESTITHMAR HOLDING QPSC,1.87,QAR,6.88,6144.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QGTS,QATAR GAS TRANSPORT LTD QPSC,4.219,QAR,2.715,23707.0,Transportation
1731112393.5136309,Middle East / Africa,Qatar,DUBK,DUKHAN BANK QPSC,3.723,QAR,2.833,19463.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QGMD,QATARI GERMAN FOR MEDICAL DEVICES QPSC,1.52,QAR,6.896,171.287,Distribution services
1731112393.5136309,Middle East / Africa,Qatar,GWCS,GULF WAREHOUSING QPSC,3.2,QAR,2.606,1867.0,Transportation
1731112393.5136309,Middle East / Africa,Qatar,CBQK,THE COMMERCIAL BANK PSQC,4.212,QAR,1.963,17063.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,ORDS,OOREDOO QPSC,11.61,QAR,0.705416,37702.0,Communications
1731112393.5136309,Middle East / Africa,Qatar,MPHC,MESAIEED PETROCHEMICAL HOLDING QPSC,1.567,QAR,4.835,19800.0,Process industries
1731112393.5136309,Middle East / Africa,Qatar,QEWS,QATAR ELECTRICITY AND WATER QPSC,16.21,QAR,0.447059,17798.0,Utilities
1731112393.5136309,Middle East / Africa,Qatar,QIIK,QATAR INTERNATIONAL ISLAMIC BANK QPSC,10.55,QAR,0.657866,16196.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QFLS,QATAR FUEL QPSC,15.22,QAR,0.41341,15282.0,Energy minerals
1731112393.5136309,Middle East / Africa,Qatar,BRES,BARWA REAL ESTATE QPSC,2.85,QAR,2.179,11207.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,MCGS,MEDICARE GROUP QPSC,4.716,QAR,1.222,1330.0,Health services
1731112393.5136309,Middle East / Africa,Qatar,QISI,QATAR ISLAMIC INSURANCE GROUP QPSC,8.415,QAR,0.472337,1302.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,BLDN,BALADNA QPSC,1.34,QAR,2.651,2542.0,Process industries
1731112393.5136309,Middle East / Africa,Qatar,DOHI,DOHA INSURANCE GROUP QPSC,2.421,QAR,1.417,1237.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QNNS,QATAR NAVIGATION QPSC,11.17,QAR,0.269684,12635.0,Transportation
1731112393.5136309,Middle East / Africa,Qatar,QFBQ,LESHA BANK LLC,1.366,QAR,2.11,1530.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,UDCD,UNITED DEVELOPMENT QPSC,1.153,QAR,2.411,4097.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,VFQS,VODAFONE QATAR PQSC,1.849,QAR,1.495,7816.0,Communications
1731112393.5136309,Middle East / Africa,Qatar,MCCS,MANNAI CORPORATION QPSC,3.819,QAR,0.712238,1736.0,Technology services
1731112393.5136309,Middle East / Africa,Qatar,WDAM,WIDAM FOOD QPSC,2.486,QAR,0.945683,453.24,Distribution services
1731112393.5136309,Middle East / Africa,Qatar,QIGD,QATARI INVESTORS GROUP QPSC,1.506,QAR,1.368,1865.0,Non-energy minerals
1731112393.5136309,Middle East / Africa,Qatar,QNCD,QATAR NATIONAL CEMENT QPSC,3.71,QAR,0.492584,2455.0,Non-energy minerals
1731112393.5136309,Middle East / Africa,Qatar,DHBK,DOHA BANK QPSC,1.777,QAR,0.832204,5519.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QATI,QATAR INSURANCE QSPC,2.151,QAR,0.333584,7003.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,ZHCD,ZAD HOLDING QPSC,13.74,QAR,0.04576,3938.0,Consumer non-durables
1731112393.5136309,Middle East / Africa,Qatar,MHAR,AL MAHHAR HOLDING QPSC,2.55,QAR,0.231729,535.095,Electronic technology
1731112393.5136309,Middle East / Africa,Qatar,MERS,AL MEERA CONSUMER GOODS QPSC,14.64,QAR,0.036933,3104.0,Retail trade
1731112393.5136309,Middle East / Africa,Qatar,QIMD,QATAR INDUSTRIAL MANUFACTURING QPSC,2.539,QAR,0.158839,1205.0,Producer manufacturing
1731112393.5136309,Middle East / Africa,Qatar,IHGS,INMA HOLDING QPSC,3.949,QAR,0.096555,220.88,Finance
1731112393.5136309,Middle East / Africa,Qatar,MEZA,MEEZA QSTP LLC,3.275,QAR,0.071013,2121.0,Technology services
1731112393.5136309,Middle East / Africa,Qatar,DBIS,DLALA BROKERAGE AND INVESTMENT HOLDING QPSC,1.198,QAR,0.166982,228.465,Finance
1731112393.5136309,Middle East / Africa,Qatar,TQES,QATAR ELECTRONIC SYSTEMS QPSC,3.025,QAR,0.040091,255.19,Consumer durables
1731112393.5136309,Middle East / Africa,Qatar,QLMI,QLM LIFE AND MEDICAL INSURANCE QPSC,2.05,QAR,0.027,722.75,Finance
1731112393.5136309,Middle East / Africa,Qatar,MKDM,MEKDAM HOLDING GROUP QPSC,3.585,QAR,0.013876,481.81,Industrial services
1731112393.5136309,Middle East / Africa,Qatar,BEMA,DAMAAN ISLAMIC INSURANCE QPSC,4.08,QAR,0.001476,816.0,Finance
1731112393.5136309,Middle East / Africa,Qatar,QCFS,QATAR CINEMA AND FILM DISTRIBUTION QPSC,2.663,QAR,0.001113,167.258,Consumer services
1731112393.5136309,Middle East / Africa,Tunisia,SOTUV,SOCIETE TUNISIENNE DE VERRERIES,12.52,TND,0.264491,478.905,Process industries
1731112393.5136309,Middle East / Africa,Tunisia,CC,CARTHAGE CEMENT,2.29,TND,0.535755,790.337,Non-energy minerals
1731112393.5136309,Middle East / Africa,Tunisia,TJARI,BANQUE ATTIJARI DE TUNISIE,49.34,TND,0.016586,2064.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,TPR,TUNISIE PROFILES ALUMINIUM,6.28,TND,0.070874,304.0,Non-energy minerals
1731112393.5136309,Middle East / Africa,Tunisia,AMI,ASSURANCES MULTIRISQUES ITTIHAD,1.9,TND,0.141636,168.666,Finance
1731112393.5136309,Middle East / Africa,Tunisia,BIAT,BANQUE INTERNATIONALE ARABE DE TUNISIE,104.3,TND,0.001499,3713.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,AB,AMEN BANK,37.6,TND,0.004039,1323.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,SAH,SOCIÉTÉ D'ARTICLES HYGIÉNIQUES,9.98,TND,0.014905,840.16,Consumer non-durables
1731112393.5136309,Middle East / Africa,Tunisia,ICF,INDUSTRIES CHIMIQUES DU FLUOR,82.3,TND,0.00164,169.281,Process industries
1731112393.5136309,Middle East / Africa,Tunisia,SFBT,SOCIÉTÉ DE FABRICATION DES BOISSONS DE TUNISIE,12.0,TND,0.009597,3244.0,Consumer non-durables
1731112393.5136309,Middle East / Africa,Tunisia,ARTES,AUTOMOBILE RESEAU TUNISIEN ET SERVICES,7.47,TND,0.013347,285.727,Retail trade
1731112393.5136309,Middle East / Africa,Tunisia,OTH,ONE TECH HOLDING,9.68,TND,0.009884,779.076,Electronic technology
1731112393.5136309,Middle East / Africa,Tunisia,STA,SOCIÉTÉ TUNISIENNE DE LâAUTOMOBILE,19.0,TND,0.004833,,Retail trade
1731112393.5136309,Middle East / Africa,Tunisia,SOTET,SOCIETE TUNISIENNE D'ENTREPRISES DE TELECOMMUNICATIONS,6.52,TND,0.013193,29.397,Industrial services
1731112393.5136309,Middle East / Africa,Tunisia,SAM,SOCIÉTÉ ATELIER DU MEUBLE INTÉRIEURS,5.89,TND,0.014594,33.036,Producer manufacturing
1731112393.5136309,Middle East / Africa,Tunisia,UMED,UNITÉ DE FABRICATION DE MÉDICAMENTS,7.3,TND,0.011068,230.08,Health technology
1731112393.5136309,Middle East / Africa,Tunisia,BNA,BANQUE NATIONALE AGRICOLE,7.78,TND,0.009752,491.916,Finance
1731112393.5136309,Middle East / Africa,Tunisia,STPAP,SOCIÉTÉ INDUSTRIELLE DU PAPIER ET DU CARTON,5.5,TND,0.0116,155.013,Producer manufacturing
1731112393.5136309,Middle East / Africa,Tunisia,DH,DÉLICE HOLDING,16.3,TND,0.003772,894.988,Distribution services
1731112393.5136309,Middle East / Africa,Tunisia,CELL,CELLCOM,2.02,TND,0.02765,8.968,Retail trade
1731112393.5136309,Middle East / Africa,Tunisia,SMART,SMART TUNISIE,16.6,TND,0.003261,144.476,Distribution services
1731112393.5136309,Middle East / Africa,Tunisia,TLNET,TELNET HOLDING,6.31,TND,0.005671,77.031,Technology services
1731112393.5136309,Middle East / Africa,Tunisia,BH,BH BANK,12.08,TND,0.00262,575.96,Finance
1731112393.5136309,Middle East / Africa,Tunisia,ECYCL,EURO CYCLES,12.0,TND,0.002558,118.592,Consumer durables
1731112393.5136309,Middle East / Africa,Tunisia,STAR,SOCIETE TUNISIENNE D'ASSURANCES ET DE REASSURANCES,174.0,TND,137.0,401.539,Finance
1731112393.5136309,Middle East / Africa,Tunisia,AL,AIR LIQUIDE TUNISIE,98.0,TND,228.0,160.475,Process industries
1731112393.5136309,Middle East / Africa,Tunisia,MPBS,MANUFACTURE DE PANNEAUX BOIS DU SUD,11.59,TND,0.001893,116.779,Non-energy minerals
1731112393.5136309,Middle East / Africa,Tunisia,BT,BANQUE DE TUNISIE,5.05,TND,0.004187,1361.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,STB,SOCIETE TUNISIENNE DE BANQUE,2.8,TND,0.007214,433.126,Finance
1731112393.5136309,Middle East / Africa,Tunisia,STPIL,SOCIETE DE TRANSPORT DES HYDROCARBURES PAR PIPELINES,14.56,TND,0.00138,61.163,Industrial services
1731112393.5136309,Middle East / Africa,Tunisia,LNDOR,LAND'OR,11.0,TND,0.001684,151.627,Consumer non-durables
1731112393.5136309,Middle East / Africa,Tunisia,CITY,CITY CARS,12.46,TND,0.001209,224.124,Retail trade
1731112393.5136309,Middle East / Africa,Tunisia,SIAME,SOCIETE INDUSTRIELLE D'APPAREILLAGE ET DE MATERIELS ELECTRIQUES,3.5,TND,0.00364,53.591,Producer manufacturing
1731112393.5136309,Middle East / Africa,Tunisia,CIL,COMPAGNIE INTERNATIONALE DE LEASING,24.02,TND,490.0,160.409,Transportation
1731112393.5136309,Middle East / Africa,Tunisia,AMV,ASSURANCES MAGHREBIA VIE,6.09,TND,0.001333,225.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,ATL,ARAB TUNISIAN LEASE,4.2,TND,0.001804,147.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,ATB,ARAB TUNISIAN BANK,2.86,TND,0.002528,286.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,WIFAK,WIFACK INTERNATIONAL BANK,8.5,TND,827.0,255.0,Finance
1731112393.5136309,Middle East / Africa,Tunisia,TRE,LA SOCIÉTÉ TUNISIENNE DE REASSURANCE,7.45,TND,800.0,147.669,Finance
1731112393.5136309,Middle East / Africa,Tunisia,SOMOC,SOCIÉTÉ MODERNE DE CERAMIQUES,0.4,TND,0.01257,16.262,Producer manufacturing
1731112393.5136309,Middle East / Africa,Tunisia,TLS,TUNISIE LEASING ET FACTORING,17.55,TND,259.0,189.108,Finance
1731112393.5136309,Middle East / Africa,Tunisia,PGH,POULINA GROUP HOLDING,8.89,TND,411.0,1602.0,Process industries
1731112393.5136309,Middle East / Africa,Tunisia,NBL,NEW BODY LINE,4.71,TND,665.0,19.69,Consumer non-durables
1731112393.5136309,Middle East / Africa,Tunisia,MGR,SOCIETE TUNISIENNE DES MARCHES DE GROS,6.55,TND,400.0,86.724,Distribution services
1731112393.5136309,Middle East / Africa,Tunisia,SOKNA,ESSOUKNA,1.48,TND,0.00163,7.778,Finance
1731112393.5136309,Middle East / Africa,Tunisia,ASSAD,L'ACCUMULATEUR TUNISIEN ASSAD,0.6,TND,0.002902,14.4,Producer manufacturing
1731112393.5136309,Middle East / Africa,Tunisia,TJL,ATTIJARI LEASING,19.1,TND,34.0,52.525,Transportation
1731112393.5136309,Middle East / Africa,Tunisia,TAIR,SOCIETE TUNISIENNE DE L'AIR,0.39,TND,0.0014,41.418,Transportation
1731112393.5136309,Middle East / Africa,Tunisia,STS,SOCIETE TUNISIENNE DU SUCRE,11.11,TND,20.0,36.686,Process industries
1731112393.5136309,Middle East / Africa,Tunisia,UIB,UNION INTERNATIONALE DE BANQUE,22.85,TND,8.0,743.996,Finance
1731112393.5136309,Middle East / Africa,Tunisia,TGH,TAWASOL GROUP HOLDING,0.71,TND,181.0,76.68,Finance
1731112393.5136309,Middle East / Africa,Tunisia,SCB,LES CIMENTS DE BIZERTE,0.45,TND,150.0,19.381,Non-energy minerals
1731112393.5136309,Middle East / Africa,Tunisia,BHL,BH LEASING,4.13,TND,5.0,29.05,Finance
1731112393.5136309,Middle East / Africa,Tunisia,MNP,SOCIETE NOUVELLE MAISON DE LA VILLE DE TUNIS,3.89,TND,1.0,94.54,Retail trade
1731112393.5136309,Mexico And South America,Argentina,GGAL,GRUPO FINANCIERO GALICIA SA,6250.0,ARS,2.44,9468000.0,Finance
1731112393.5136309,Mexico And South America,Argentina,TRAN,CIA DE TRANSP DE ENERGIA ELECTRICA,2030.0,ARS,4.44,982729.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,PAMP,PAMPA ENERGIA S.A.,3245.0,ARS,2.061,4431000.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,BMA,BANCO MACRO S.A.,9200.0,ARS,0.347414,6156000.0,Finance
1731112393.5136309,Mexico And South America,Argentina,CEPU,CENTRAL PUERTO SA,1345.0,ARS,2.065,2127000.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,METR,METROGAS SA,1650.0,ARS,1.633,964275.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,BBAR,BBVA BANCO FRANCES,5900.0,ARS,0.319748,3750000.0,Finance
1731112393.5136309,Mexico And South America,Argentina,LOMA,LOMA NEGRA CIA IND ARGENTINA SA,2405.0,ARS,0.685197,1433000.0,Non-energy minerals
1731112393.5136309,Mexico And South America,Argentina,TGSU2,TRANSPORTADORA DE GAS DEL SUR S.A,5400.0,ARS,0.290555,4200000.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,VALO,BANCO DE VALORES S.A.,367.5,ARS,4.109,305406.0,Finance
1731112393.5136309,Mexico And South America,Argentina,EDN,EMPRESA DISTR Y COMERC NORTE EDENOR,1840.0,ARS,0.760907,1713000.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,SUPV,GRUPO SUPERVIELLE S.A.,2245.0,ARS,0.596823,1030000.0,Finance
1731112393.5136309,Mexico And South America,Argentina,TGNO4,TRANSPORTADORA DE GAS DEL NORTE S.A,3360.0,ARS,0.396453,306243.0,Industrial services
1731112393.5136309,Mexico And South America,Argentina,TECO2,TELECOM ARGENTINA SA,2670.0,ARS,0.472914,6008000.0,Communications
1731112393.5136309,Mexico And South America,Argentina,COME,SOCIEDAD COMERCIAL DEL PLATA,264.5,ARS,3.7,837537.0,Industrial services
1731112393.5136309,Mexico And South America,Argentina,BYMA,BOLSAS Y MERCADOS ARGENTINOS SA,324.5,ARS,2.944,1308000.0,Finance
1731112393.5136309,Mexico And South America,Argentina,CRES,CRESUD S.A.C.I.F.Y.A.,1170.0,ARS,0.779043,704353.0,Process industries
1731112393.5136309,Mexico And South America,Argentina,TXAR,TERNIUM ARGENTINA SA,764.0,ARS,1.159,3528000.0,Non-energy minerals
1731112393.5136309,Mexico And South America,Argentina,CVH,CABLEVISION HOLDING SA,5700.0,ARS,0.112504,1053000.0,Communications
1731112393.5136309,Mexico And South America,Argentina,AGRO,AGROMETAL SA,56.4,ARS,6.705,5730.0,Producer manufacturing
1731112393.5136309,Mexico And South America,Argentina,SAMI,SAN MIGUEL SA,1020.0,ARS,0.369178,156689.0,Process industries
1731112393.5136309,Mexico And South America,Argentina,AUSO,AUTOPISTAS DEL SOL SA,3305.0,ARS,0.075077,304925.0,Transportation
1731112393.5136309,Mexico And South America,Argentina,BHIP,BANCO HIPOTECAIRO SA,406.0,ARS,0.561542,631500.0,Finance
1731112393.5136309,Mexico And South America,Argentina,LEDE,LEDESMA SOC ANONIMA AGRICOLA IND,1205.0,ARS,0.178194,523260.0,Process industries
1731112393.5136309,Mexico And South America,Argentina,HAVA,HAVANNA HOLDING SA,5700.0,ARS,0.036886,279508.0,Consumer non-durables
1731112393.5136309,Mexico And South America,Argentina,CECO2,CENTRAL COSTANERA SA,365.0,ARS,0.571807,256577.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,MORI,MORIXE HERMANOS,263.5,ARS,0.560053,81851.0,Process industries
1731112393.5136309,Mexico And South America,Argentina,RICH,LABORATORIOS RICHMOND SACIF,1955.0,ARS,0.073513,138085.0,Health technology
1731112393.5136309,Mexico And South America,Argentina,CELU,CELULOSA ARGENTINA,894.0,ARS,0.154447,92056.0,Process industries
1731112393.5136309,Mexico And South America,Argentina,DGCE,DISTRIBUIDORA DE GAS DEL CENTRO SA,2115.0,ARS,0.046321,169042.0,Utilities
1731112393.5136309,Mexico And South America,Argentina,BPAT,BANCO PATAGONIA SA,2045.0,ARS,0.044911,1487000.0,Finance
1731112393.5136309,Mexico And South America,Argentina,DYCA,DYCASA SA,780.0,ARS,0.104091,11823.0,Industrial services
1731112393.5136309,Mexico And South America,Argentina,CTIO,CONSULTATIO SA,2320.0,ARS,0.031505,932538.0,Finance
